id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
5890,1,1,1,http://o-o.preferred.fra08t11.v8.cache2.c.youtube.com,o-o.preferred.fra08t11.v8.cache2.c.youtube.com,6,o-o.preferred.fra08t11.v8.cache2.c.youtube.com,172.217.175.110,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,172.217.160.0/20,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
5902,1,1,1,https://o-o.preferred.fra08t11.v8.cache2.c.youtube.com,o-o.preferred.fra08t11.v8.cache2.c.youtube.com,6,o-o.preferred.fra08t11.v8.cache2.c.youtube.com,172.217.175.110,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,172.217.160.0/20,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
5078,1,1,1,http://o-o.preferred.fra08t14.v2.cache1.c.youtube.com,o-o.preferred.fra08t14.v2.cache1.c.youtube.com,6,o-o.preferred.fra08t14.v2.cache1.c.youtube.com,172.217.175.78,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,172.217.160.0/20,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
5094,1,1,1,https://o-o.preferred.fra08t14.v2.cache1.c.youtube.com,o-o.preferred.fra08t14.v2.cache1.c.youtube.com,6,o-o.preferred.fra08t14.v2.cache1.c.youtube.com,172.217.175.78,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,172.217.160.0/20,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
7524,1,1,1,http://o-o.preferred.fra09s17.v23.lscache1.c.youtube.com,o-o.preferred.fra09s17.v23.lscache1.c.youtube.com,6,o-o.preferred.fra09s17.v23.lscache1.c.youtube.com,142.250.204.142,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,142.250.128.0/17,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
7537,1,1,1,https://o-o.preferred.fra09s17.v23.lscache1.c.youtube.com,o-o.preferred.fra09s17.v23.lscache1.c.youtube.com,6,o-o.preferred.fra09s17.v23.lscache1.c.youtube.com,142.250.204.142,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,142.250.128.0/17,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
5089,1,1,1,http://o-o.preferred.fra09t11.v7.cache2.c.youtube.com,o-o.preferred.fra09t11.v7.cache2.c.youtube.com,6,o-o.preferred.fra09t11.v7.cache2.c.youtube.com,172.217.175.78,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,172.217.160.0/20,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
5116,1,1,1,https://o-o.preferred.fra09t11.v7.cache2.c.youtube.com,o-o.preferred.fra09t11.v7.cache2.c.youtube.com,6,o-o.preferred.fra09t11.v7.cache2.c.youtube.com,172.217.175.78,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,172.217.160.0/20,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
7515,1,1,1,http://o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com","64.233.189.101,64.233.189.139,64.233.189.102,64.233.189.113,64.233.189.100,64.233.189.138","1,1,1,1,1,1",1,80,404,Not Found,Error 404 (Not Found)!!1,,"64.233.189.0/24,64.233.189.0/24,64.233.189.0/24,64.233.189.0/24,64.233.189.0/24,64.233.189.0/24","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
7527,1,1,1,https://o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v10.lscache1.c.youtube.com","64.233.189.101,64.233.189.139,64.233.189.102,64.233.189.113,64.233.189.100,64.233.189.138","1,1,1,1,1,1",1,443,404,Not Found,Error 404 (Not Found)!!1,,"64.233.189.0/24,64.233.189.0/24,64.233.189.0/24,64.233.189.0/24,64.233.189.0/24,64.233.189.0/24","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
5455,1,1,1,http://o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com","108.177.125.101,108.177.125.102,108.177.125.113,108.177.125.138,108.177.125.139,108.177.125.100","1,1,1,1,1,1",1,80,404,Not Found,Error 404 (Not Found)!!1,,"108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
5466,1,1,1,https://o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v11.lscache1.c.youtube.com","108.177.125.101,108.177.125.102,108.177.125.113,108.177.125.138,108.177.125.139,108.177.125.100","1,1,1,1,1,1",1,443,404,Not Found,Error 404 (Not Found)!!1,,"108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
1781,1,1,1,http://o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com","142.250.157.113,142.250.157.138,142.250.157.101,142.250.157.100,142.250.157.102,142.250.157.139","1,1,1,1,1,1",1,80,404,Not Found,Error 404 (Not Found)!!1,,"142.250.128.0/17,142.250.128.0/17,142.250.128.0/17,142.250.128.0/17,142.250.128.0/17,142.250.128.0/17","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",RapidDNSQuery
1791,1,1,1,https://o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v12.lscache1.c.youtube.com","142.250.157.113,142.250.157.138,142.250.157.101,142.250.157.100,142.250.157.102,142.250.157.139","1,1,1,1,1,1",1,443,404,Not Found,Error 404 (Not Found)!!1,,"142.250.128.0/17,142.250.128.0/17,142.250.128.0/17,142.250.128.0/17,142.250.128.0/17,142.250.128.0/17","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",RapidDNSQuery
6797,1,1,1,http://o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com","64.233.188.102,64.233.188.101,64.233.188.139,64.233.188.138,64.233.188.113,64.233.188.100","1,1,1,1,1,1",1,80,404,Not Found,Error 404 (Not Found)!!1,,"64.233.188.0/24,64.233.188.0/24,64.233.188.0/24,64.233.188.0/24,64.233.188.0/24,64.233.188.0/24","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","中国台湾省,中国台湾省,中国台湾省,中国台湾省,中国台湾省,中国台湾省","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
6803,1,1,1,https://o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v13.lscache1.c.youtube.com","64.233.188.102,64.233.188.101,64.233.188.139,64.233.188.138,64.233.188.113,64.233.188.100","1,1,1,1,1,1",1,443,404,Not Found,Error 404 (Not Found)!!1,,"64.233.188.0/24,64.233.188.0/24,64.233.188.0/24,64.233.188.0/24,64.233.188.0/24,64.233.188.0/24","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","中国台湾省,中国台湾省,中国台湾省,中国台湾省,中国台湾省,中国台湾省","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
4948,1,1,1,http://o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com","142.251.8.113,142.251.8.100,142.251.8.138,142.251.8.139,142.251.8.102,142.251.8.101","1,1,1,1,1,1",1,80,404,Not Found,Error 404 (Not Found)!!1,,"142.251.0.0/16,142.251.0.0/16,142.251.0.0/16,142.251.0.0/16,142.251.0.0/16,142.251.0.0/16","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
4957,1,1,1,https://o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v14.lscache1.c.youtube.com","142.251.8.113,142.251.8.100,142.251.8.138,142.251.8.139,142.251.8.102,142.251.8.101","1,1,1,1,1,1",1,443,404,Not Found,Error 404 (Not Found)!!1,,"142.251.0.0/16,142.251.0.0/16,142.251.0.0/16,142.251.0.0/16,142.251.0.0/16,142.251.0.0/16","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景,美国加利福尼亚山景","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
7305,1,1,1,http://o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com","74.125.204.113,74.125.204.139,74.125.204.101,74.125.204.102,74.125.204.100,74.125.204.138","1,1,1,1,1,1",1,80,404,Not Found,Error 404 (Not Found)!!1,,"74.125.204.0/24,74.125.204.0/24,74.125.204.0/24,74.125.204.0/24,74.125.204.0/24,74.125.204.0/24","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","美国艾奥瓦,美国艾奥瓦,美国艾奥瓦,美国艾奥瓦,美国艾奥瓦,美国艾奥瓦","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
7316,1,1,1,https://o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,6,"o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com,o-o.preferred.globe-mnl1.v15.lscache1.c.youtube.com","74.125.204.113,74.125.204.139,74.125.204.101,74.125.204.102,74.125.204.100,74.125.204.138","1,1,1,1,1,1",1,443,404,Not Found,Error 404 (Not Found)!!1,,"74.125.204.0/24,74.125.204.0/24,74.125.204.0/24,74.125.204.0/24,74.125.204.0/24,74.125.204.0/24","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","美国艾奥瓦,美国艾奥瓦,美国艾奥瓦,美国艾奥瓦,美国艾奥瓦,美国艾奥瓦","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
6351,1,1,1,http://o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,6,"o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com","108.177.125.100,108.177.125.102,108.177.125.113,108.177.125.139,108.177.125.101,108.177.125.138","1,1,1,1,1,1",1,80,404,Not Found,Error 404 (Not Found)!!1,,"108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
6366,1,1,1,https://o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,6,"o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com,o-o.preferred.globe-mnl2.v22.lscache2.c.youtube.com","108.177.125.100,108.177.125.102,108.177.125.113,108.177.125.139,108.177.125.101,108.177.125.138","1,1,1,1,1,1",1,443,404,Not Found,Error 404 (Not Found)!!1,,"108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24,108.177.125.0/24","AS15169,AS15169,AS15169,AS15169,AS15169,AS15169","Google,Google,Google,Google,Google,Google","中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县,中国台湾省彰化县","谷歌,谷歌,谷歌,谷歌,谷歌,谷歌",Altdns
1761,1,1,1,http://o-o.preferred.google-bru1.v16.lscache1.c.youtube.com,o-o.preferred.google-bru1.v16.lscache1.c.youtube.com,6,o-o.preferred.google-bru1.v16.lscache1.c.youtube.com,172.217.175.46,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,172.217.160.0/20,AS15169,Google,美国加利福尼亚山景,谷歌,RapidDNSQuery
1783,1,1,1,https://o-o.preferred.google-bru1.v16.lscache1.c.youtube.com,o-o.preferred.google-bru1.v16.lscache1.c.youtube.com,6,o-o.preferred.google-bru1.v16.lscache1.c.youtube.com,172.217.175.46,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,172.217.160.0/20,AS15169,Google,美国加利福尼亚山景,谷歌,RapidDNSQuery
1004,1,1,1,http://o-o.preferred.gru03s10.v2.nonxt1.c.youtube.com,o-o.preferred.gru03s10.v2.nonxt1.c.youtube.com,6,o-o.preferred.gru03s10.v2.nonxt1.c.youtube.com,172.217.31.142,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,172.217.31.0/24,AS15169,Google,日本东京都东京,谷歌,ThreatMinerQuery
1005,1,1,1,https://o-o.preferred.gru03s10.v2.nonxt1.c.youtube.com,o-o.preferred.gru03s10.v2.nonxt1.c.youtube.com,6,o-o.preferred.gru03s10.v2.nonxt1.c.youtube.com,172.217.31.142,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,172.217.31.0/24,AS15169,Google,日本东京都东京,谷歌,ThreatMinerQuery
4969,1,1,1,http://o-o.preferred.gulfnet-kwi1.v12.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v12.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v12.lscache1.c.youtube.com,142.250.181.110,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,142.250.128.0/17,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
4975,1,1,1,https://o-o.preferred.gulfnet-kwi1.v12.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v12.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v12.lscache1.c.youtube.com,142.250.181.110,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,142.250.128.0/17,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
6010,1,1,1,http://o-o.preferred.gulfnet-kwi1.v13.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v13.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v13.lscache1.c.youtube.com,172.217.21.46,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,172.217.21.0/24,AS15169,Google,比利时,谷歌,Altdns
6017,1,1,1,https://o-o.preferred.gulfnet-kwi1.v13.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v13.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v13.lscache1.c.youtube.com,172.217.21.46,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,172.217.21.0/24,AS15169,Google,比利时,谷歌,Altdns
6945,1,1,1,http://o-o.preferred.gulfnet-kwi1.v14.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v14.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v14.lscache1.c.youtube.com,172.217.21.46,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,172.217.21.0/24,AS15169,Google,比利时,谷歌,Altdns
6951,1,1,1,https://o-o.preferred.gulfnet-kwi1.v14.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v14.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v14.lscache1.c.youtube.com,172.217.21.46,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,172.217.21.0/24,AS15169,Google,比利时,谷歌,Altdns
4016,1,1,1,http://o-o.preferred.gulfnet-kwi1.v15.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v15.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v15.lscache1.c.youtube.com,142.250.181.46,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,142.250.128.0/17,AS15169,Google,美国加利福尼亚山景,谷歌,RapidDNSQuery
4025,1,1,1,https://o-o.preferred.gulfnet-kwi1.v15.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v15.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v15.lscache1.c.youtube.com,142.250.181.46,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,142.250.128.0/17,AS15169,Google,美国加利福尼亚山景,谷歌,RapidDNSQuery
5560,1,1,1,http://o-o.preferred.gulfnet-kwi1.v16.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v16.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v16.lscache1.c.youtube.com,142.250.181.110,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,142.250.128.0/17,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
5580,1,1,1,https://o-o.preferred.gulfnet-kwi1.v16.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v16.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v16.lscache1.c.youtube.com,142.250.181.110,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,142.250.128.0/17,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
4962,1,1,1,http://o-o.preferred.gulfnet-kwi1.v17.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v17.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v17.lscache1.c.youtube.com,172.217.21.46,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,172.217.21.0/24,AS15169,Google,比利时,谷歌,Altdns
4967,1,1,1,https://o-o.preferred.gulfnet-kwi1.v17.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v17.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v17.lscache1.c.youtube.com,172.217.21.46,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,172.217.21.0/24,AS15169,Google,比利时,谷歌,Altdns
7392,1,1,1,http://o-o.preferred.gulfnet-kwi1.v18.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v18.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v18.lscache1.c.youtube.com,142.250.181.46,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,142.250.128.0/17,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
7408,1,1,1,https://o-o.preferred.gulfnet-kwi1.v18.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v18.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v18.lscache1.c.youtube.com,142.250.181.46,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,142.250.128.0/17,AS15169,Google,美国加利福尼亚山景,谷歌,Altdns
6308,1,1,1,http://o-o.preferred.gulfnet-kwi1.v21.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v21.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v21.lscache1.c.youtube.com,216.58.208.238,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,216.58.208.0/24,AS15169,Google,阿联酋富吉拉,谷歌,Altdns
6321,1,1,1,https://o-o.preferred.gulfnet-kwi1.v21.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v21.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v21.lscache1.c.youtube.com,216.58.208.238,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,216.58.208.0/24,AS15169,Google,阿联酋富吉拉,谷歌,Altdns
6890,1,1,1,http://o-o.preferred.gulfnet-kwi1.v22.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v22.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v22.lscache1.c.youtube.com,172.217.21.46,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,172.217.21.0/24,AS15169,Google,比利时,谷歌,Altdns
6900,1,1,1,https://o-o.preferred.gulfnet-kwi1.v22.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v22.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v22.lscache1.c.youtube.com,172.217.21.46,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,172.217.21.0/24,AS15169,Google,比利时,谷歌,Altdns
6794,1,1,1,http://o-o.preferred.gulfnet-kwi1.v23.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v23.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v23.lscache1.c.youtube.com,216.58.208.238,1,1,80,404,Not Found,Error 404 (Not Found)!!1,,216.58.208.0/24,AS15169,Google,阿联酋富吉拉,谷歌,Altdns
6804,1,1,1,https://o-o.preferred.gulfnet-kwi1.v23.lscache1.c.youtube.com,o-o.preferred.gulfnet-kwi1.v23.lscache1.c.youtube.com,6,o-o.preferred.gulfnet-kwi1.v23.lscache1.c.youtube.com,216.58.208.238,1,1,443,404,Not Found,Error 404 (Not Found)!!1,,216.58.208.0/24,AS15169,Google,阿联酋富吉拉,谷歌,Altdns
